Gene	Tau	Classification	Specific_parts
Glyma.11G093300	0.5921785140661489	Weak	NA
Glyma.11G093400	0.7180075789383584	Weak	NA
Glyma.11G094500	0.7090132069477776	Weak	NA
Glyma.11G094600	0.31767351547238387	Weak	NA
Glyma.11G095501	0.3962320541517558	Weak	NA
Glyma.11G096900	1	Weak	NA
Glyma.11G097050	0.9787189294858174	Weak	NA
Glyma.11G098551	0.4727785556126447	Weak	NA
Glyma.11G098600	0.3461060791681472	Weak	NA
Glyma.11G098900	0.3007630233019355	Weak	NA
Glyma.11G099900	0.35962598601118956	Weak	NA
Glyma.11G100100	0.7737745869809713	Weak	NA
Glyma.11G100200	0.93536958275926	Weak	NA
Glyma.11G101200	0.9036605281667247	Weak	NA
Glyma.11G101300	0.6777526870059465	Weak	NA
Glyma.11G103250	0.9763010858925271	Weak	NA
Glyma.11G103600	0.42789765439390126	Weak	NA
Glyma.11G104400	0.3374677422568551	Weak	NA
Glyma.11G104800	0.8355613907003351	Weak	NA
Glyma.11G105600	0.42922563500482214	Weak	NA
Glyma.11G107600	0.9247496672233747	Weak	NA
Glyma.11G108650	1	Weak	NA
Glyma.11G109202	0.7754706810829679	Weak	NA
Glyma.11G109950	0.5953516952248102	Weak	NA
Glyma.11G110700	0.7290860683042254	Weak	NA
Glyma.11G112150	0.7030192585187105	Weak	NA
Glyma.11G112400	0.876907209235856	Weak	NA
Glyma.11G113200	0.9495389552649153	Weak	NA
Glyma.11G113700	0.6927133214246455	Weak	NA
Glyma.11G114100	0.5732038930925725	Weak	NA
Glyma.11G114200	0.6458715863969694	Weak	NA
Glyma.11G114400	0.9867423512071934	Weak	NA
Glyma.11G114500	0.5300527236495469	Weak	NA
Glyma.11G115100	0.9378451390165929	Weak	NA
Glyma.11G115300	0.7225144795861203	Weak	NA
Glyma.11G115500	0.8138712919686293	Weak	NA
Glyma.11G116900	0.4896195738182889	Weak	NA
Glyma.11G117000	0.717700771999125	Weak	NA
Glyma.11G117200	0.8304238590517902	Weak	NA
Glyma.11G117700	0.5083895053394747	Weak	NA
Glyma.11G118401	0.9500698468128101	Weak	NA
Glyma.11G121000	0.8253443046444449	Weak	NA
Glyma.11G121400	0.7645887923755114	Weak	NA
Glyma.11G122000	0.7221607413340332	Weak	NA
Glyma.11G123000	0.6960346094732585	Weak	NA
Glyma.11G123700	0.6652240766633758	Weak	NA
Glyma.11G124400	0.897571319434497	Weak	NA
Glyma.11G125567	0.538894397113468	Weak	NA
Glyma.11G125700	0.3172287522565072	Weak	NA
Glyma.11G126700	0.3822718999718264	Weak	NA
Glyma.11G129200	0.9474902867354332	Weak	NA
Glyma.11G130400	0.6835824228920443	Weak	NA
Glyma.11G130800	0.4236041023074752	Weak	NA
Glyma.11G131000	0.5730574843651292	Weak	NA
Glyma.11G131800	0.6840918774460573	Weak	NA
Glyma.11G132900	0.9120853394340315	Weak	NA
Glyma.11G133367	0.6181529746367258	Weak	NA
Glyma.11G133433	0.7822164312669161	Weak	NA
Glyma.11G133700	0.7152413133740048	Weak	NA
Glyma.11G133900	0.6402443087459923	Weak	NA
Glyma.11G135000	0.7207799016606362	Weak	NA
Glyma.11G135200	0.6336216904843094	Weak	NA
Glyma.11G135300	0.2902090074299707	Weak	NA
Glyma.11G135500	0.2860611511325199	Weak	NA
Glyma.11G136400	0.519772580580133	Weak	NA
Glyma.11G136500	0.6323837492644951	Weak	NA
Glyma.11G137500	0.8188365535605738	Weak	NA
Glyma.11G137900	0.8394916484441142	Weak	NA
Glyma.11G138100	0.5308919947026755	Weak	NA
Glyma.11G138400	0.40999578384904717	Weak	NA
Glyma.11G139900	1	Weak	NA
Glyma.11G140200	0.42007504184594047	Weak	NA
Glyma.11G140700	0.7316775799641143	Weak	NA
Glyma.11G141900	0.43388664057188964	Weak	NA
Glyma.11G143300	0.8035567192538442	Weak	NA
Glyma.11G143500	0.2730045005798229	Weak	NA
Glyma.11G143700	0.7115686337315397	Weak	NA
Glyma.11G143800	0.8690660751539937	Weak	NA
Glyma.11G144300	0.9464693406658536	Weak	NA
Glyma.11G144400	0.9302081450965799	Weak	NA
Glyma.11G144450	0.987426911777412	Weak	NA
Glyma.11G145018	0.46916479018528023	Weak	NA
Glyma.11G145200	0.8837087661054503	Weak	NA
Glyma.11G146000	0.612157090304337	Weak	NA
Glyma.11G146100	0.6454051348957679	Weak	NA
Glyma.11G146600	0.7453132528119321	Weak	NA
Glyma.11G146690	0.9312903259101919	Weak	NA
Glyma.11G148200	0.8195178489868139	Weak	NA
Glyma.11G148300	0.8963428436874558	Weak	NA
Glyma.11G148400	0.8526505483220498	Weak	NA
Glyma.11G148501	0.8598939186433919	Weak	NA
Glyma.11G148780	0.5757420278183192	Weak	NA
Glyma.11G149100	0.8022514859437218	Weak	NA
Glyma.11G149198	0.7345370632962451	Weak	NA
Glyma.11G149200	0.5494350377004232	Weak	NA
Glyma.11G149300	0.6265634110280293	Weak	NA
Glyma.11G149400	0.4262216274039735	Weak	NA
Glyma.11G150100	0.19368653882462766	Weak	NA
Glyma.11G150601	0.6475577745994265	Weak	NA
Glyma.11G150661	0.655060545885188	Weak	NA
Glyma.11G151000	0.6152205091968097	Weak	NA
Glyma.11G151600	0.9929556977466604	Weak	NA
Glyma.11G152500	0.47545236154578163	Weak	NA
Glyma.11G152700	0.7293882018651475	Weak	NA
Glyma.11G152800	0.9995927329401688	Weak	NA
Glyma.11G153000	0.7502546154617935	Weak	NA
Glyma.11G153501	0.5995873722585711	Weak	NA
Glyma.11G153700	0.6831872137688891	Weak	NA
Glyma.11G153796	0.8035763570338598	Weak	NA
Glyma.11G154300	0.45099196673138775	Weak	NA
Glyma.11G155600	0.9346245513984631	Weak	NA
Glyma.11G157600	0.7955308821638247	Weak	NA
Glyma.11G158000	0.6627777890609321	Weak	NA
Glyma.11G159800	0.7328818821845656	Weak	NA
Glyma.11G160200	0.9109383039986975	Weak	NA
Glyma.11G160600	0.9268595835384131	Weak	NA
Glyma.11G160902	0.7175475558313291	Weak	NA
Glyma.11G161111	0.48313225655262954	Weak	NA
Glyma.11G161738	0.937253110776088	Weak	NA
Glyma.11G161800	0.9118958335841587	Weak	NA
Glyma.11G162100	0.9684571073268721	Weak	NA
Glyma.11G162365	0.3487333427444102	Weak	NA
Glyma.11G162600	0.8205418032711559	Weak	NA
Glyma.11G162700	0.49002188478682	Weak	NA
Glyma.11G163400	0.9064940654611157	Weak	NA
Glyma.11G163410	0.5376772215464484	Weak	NA
Glyma.11G164300	0.739877255880543	Weak	NA
Glyma.11G165291	0.6106298947336837	Weak	NA
Glyma.11G165502	0.9296090499476826	Weak	NA
Glyma.11G165900	0.35843551794621675	Weak	NA
Glyma.11G166000	0.5544050116726844	Weak	NA
Glyma.11G166546	0.9541615864926772	Weak	NA
Glyma.11G166600	0.8589932217594886	Weak	NA
Glyma.11G166700	0.6266043276999309	Weak	NA
Glyma.11G167400	1	Weak	NA
Glyma.11G167591	0.9968774976502992	Weak	NA
Glyma.11G167900	1	Weak	NA
Glyma.11G168500	1	Weak	NA
Glyma.11G168800	0.7545400127878727	Weak	NA
Glyma.11G169055	0.2488996990028178	Weak	NA
Glyma.11G169200	0.8720552325943226	Weak	NA
Glyma.11G169264	0.6299121438132564	Weak	NA
Glyma.11G169600	0.7693126070136647	Weak	NA
Glyma.11G169900	0.620399591109652	Weak	NA
Glyma.11G170100	0.9042191802044119	Weak	NA
Glyma.11G170200	0.9556089211450144	Weak	NA
Glyma.11G170601	0.405104860815163	Weak	NA
Glyma.11G170602	0.4375653785082147	Weak	NA
Glyma.11G170800	0.7712042184579536	Weak	NA
Glyma.11G170937	0.45496818746557716	Weak	NA
Glyma.11G171003	0.3719608563531526	Weak	NA
Glyma.11G171200	0.7627450333263832	Weak	NA
Glyma.11G171355	0.7191191479729515	Weak	NA
Glyma.11G172200	0.39037931788535235	Weak	NA
Glyma.11G172700	0.521701296119699	Weak	NA
Glyma.11G172800	0.44543161593299757	Weak	NA
Glyma.11G172900	0.5951017112289755	Weak	NA
Glyma.11G173902	0.9838236360228957	Weak	NA
Glyma.11G174282	0.4373887766257612	Weak	NA
Glyma.11G174400	0.4143890534734383	Weak	NA
Glyma.11G174800	0.7777565019136962	Weak	NA
Glyma.11G176310	0.5876353469635043	Weak	NA
Glyma.11G176318	0.7388195080071384	Weak	NA
Glyma.11G177400	1	Weak	NA
Glyma.11G177401	1	Weak	NA
Glyma.11G177600	0.9899040240946718	Weak	NA
Glyma.11G178046	0.8825106968194931	Weak	NA
Glyma.11G178503	0.9406811001797495	Weak	NA
Glyma.11G179700	0.8753323202068249	Weak	NA
Glyma.11G180000	0.7582581947839219	Weak	NA
Glyma.11G180100	0.3752941643267164	Weak	NA
Glyma.11G180300	0.787473134021363	Weak	NA
Glyma.11G180351	1	Weak	NA
Glyma.11G181700	0.32079043435221705	Weak	NA
Glyma.11G182000	0.7833434543291906	Weak	NA
Glyma.11G182166	0.9650741504961735	Weak	NA
Glyma.11G182200	0.7522119967305491	Weak	NA
Glyma.11G182500	0.9301790184843604	Weak	NA
Glyma.11G182700	0.7973504651238719	Weak	NA
Glyma.11G183200	0.7547860859771034	Weak	NA
Glyma.11G183467	0.868840201760231	Weak	NA
Glyma.11G186500	0.72014072204134	Weak	NA
Glyma.11G188100	0.18652304134503755	Weak	NA
Glyma.11G188200	0.9184002524175293	Weak	NA
Glyma.11G189200	0.23175924232232442	Weak	NA
Glyma.11G189250	0.6708908248577565	Weak	NA
Glyma.11G189700	0.8425916429079531	Weak	NA
Glyma.11G189800	0.9790691654177303	Weak	NA
Glyma.11G190000	0.4880276220549057	Weak	NA
Glyma.11G190300	0.5871229426899667	Weak	NA
Glyma.11G190400	0.42514220016402793	Weak	NA
Glyma.11G191500	0.9237905093923431	Weak	NA
Glyma.11G192933	0.7427986065569382	Weak	NA
Glyma.11G194200	0.9577927082761266	Weak	NA
Glyma.11G195200	0.993780752812863	Weak	NA
Glyma.11G195550	0.9262646729868815	Weak	NA
Glyma.11G195650	0.9064327859807316	Weak	NA
Glyma.11G195750	1	Weak	NA
Glyma.11G197000	0.9827100021271692	Weak	NA
Glyma.11G197300	0.8768230864570189	Weak	NA
Glyma.11G197600	0.8504271416788849	Weak	NA
Glyma.11G198700	0.9121068046061727	Weak	NA
Glyma.11G200800	0.9115663098636791	Weak	NA
Glyma.11G201100	0.8874796283245386	Weak	NA
Glyma.11G201900	0.644539801368728	Weak	NA
Glyma.11G202450	1	Weak	NA
Glyma.11G203100	0.36843757595454574	Weak	NA
Glyma.11G203300	0.652667071875825	Weak	NA
Glyma.11G204000	1	Weak	NA
Glyma.11G204700	0.7139894622581318	Weak	NA
Glyma.11G204766	0.7484118038230912	Weak	NA
Glyma.11G205800	0.8591952856619418	Weak	NA
Glyma.11G206000	0.7801692571404198	Weak	NA
Glyma.11G206900	0.5624408280457074	Weak	NA
Glyma.11G207300	0.8779926460483435	Weak	NA
Glyma.11G208100	0.8251084253991733	Weak	NA
Glyma.11G211970	0.7074842961305434	Weak	NA
Glyma.11G212300	0.6632217086900256	Weak	NA
Glyma.11G212400	0.6310331374134729	Weak	NA
Glyma.11G212800	0.4456429550490473	Weak	NA
Glyma.11G213300	0.3725296270583171	Weak	NA
Glyma.11G214100	0.8176336717895992	Weak	NA
Glyma.11G214300	0.5760183474259899	Weak	NA
Glyma.11G214900	0.8574214760264126	Weak	NA
Glyma.11G217300	1	Weak	NA
Glyma.11G217600	0.5345673233797821	Weak	NA
Glyma.11G217750	0.45150447886670053	Weak	NA
Glyma.11G217900	0.48852347438116206	Weak	NA
Glyma.11G218100	0.7309596368352064	Weak	NA
Glyma.11G218600	0.7782079669298703	Weak	NA
Glyma.11G218800	0.6140448503849745	Weak	NA
Glyma.11G219700	0.600689581068243	Weak	NA
Glyma.11G219900	1	Weak	NA
Glyma.11G220500	0.32904041932198347	Weak	NA
Glyma.11G220700	0.6207190998829532	Weak	NA
Glyma.11G221600	0.6422793795603857	Weak	NA
Glyma.11G221900	0.33751843604505494	Weak	NA
Glyma.11G223500	0.7435613278225286	Weak	NA
Glyma.11G223800	0.6663383443165328	Weak	NA
Glyma.11G224500	0.6442962323043864	Weak	NA
Glyma.11G224800	0.7043073367935483	Weak	NA
Glyma.11G225200	0.6392638912602213	Weak	NA
Glyma.11G225500	0.9187773521324336	Weak	NA
Glyma.11G227001	0.39532613464276967	Weak	NA
Glyma.11G229300	0.32761261735751396	Weak	NA
Glyma.11G229600	0.4240574044045849	Weak	NA
Glyma.11G229700	0.524521222247902	Weak	NA
Glyma.11G229900	0.7823956811523772	Weak	NA
Glyma.11G230600	0.6610254619703405	Weak	NA
Glyma.11G230900	0.3292508336374105	Weak	NA
Glyma.11G232000	0.657845222816177	Weak	NA
Glyma.11G232100	0.8831808079660548	Weak	NA
Glyma.11G232667	0.847324974367643	Weak	NA
Glyma.11G233500	0.6174638948833395	Weak	NA
Glyma.11G234000	0.912639821541363	Weak	NA
Glyma.11G234400	0.5033417911092625	Weak	NA
Glyma.11G234800	0.7247826983074112	Weak	NA
Glyma.11G235700	0.7861065709402242	Weak	NA
Glyma.11G239000	0.9182408419855217	Weak	NA
Glyma.11G239100	0.9278532752520414	Weak	NA
Glyma.11G239500	0.8990986865865662	Weak	NA
Glyma.11G240300	0.3384792263192885	Weak	NA
Glyma.11G241100	0.45815912831468913	Weak	NA
Glyma.11G241151	1	Weak	NA
Glyma.11G242300	0.41476068654211085	Weak	NA
Glyma.11G242400	0.5607076324040507	Weak	NA
Glyma.11G242600	0.6828966922583035	Weak	NA
Glyma.11G242700	0.8432216681053591	Weak	NA
Glyma.11G242900	0.797992128675765	Weak	NA
Glyma.11G244200	0.6966874761257463	Weak	NA
Glyma.11G244300	0.7923037491825254	Weak	NA
Glyma.11G244400	0.49215075103365347	Weak	NA
Glyma.11G245700	0.8326177132244634	Weak	NA
Glyma.11G245900	0.9753682485826619	Weak	NA
Glyma.11G246500	0.42935378767284904	Weak	NA
Glyma.11G246800	0.6395452187583707	Weak	NA
Glyma.11G247067	0.3744193240718273	Weak	NA
Glyma.11G247700	0.5835673228838504	Weak	NA
Glyma.11G247800	1	Weak	NA
Glyma.11G249800	0.5554595925034805	Weak	NA
Glyma.11G251000	0.772925161500954	Weak	NA
Glyma.11G251200	0.8629732747339328	Weak	NA
Glyma.11G251400	0.4934016458179232	Weak	NA
Glyma.11G251900	0.8160594917864336	Weak	NA
Glyma.11G252400	0.9534365336594848	Weak	NA
Glyma.11G252600	0.5346018366400033	Weak	NA
Glyma.11G253200	0.6361522387448986	Weak	NA
Glyma.11G253700	0.2838544178164692	Weak	NA
Glyma.11G254200	0.3938704426510474	Weak	NA
Glyma.11G254500	0.7615802465905991	Weak	NA
Glyma.11G255200	0.29570851750739024	Weak	NA
Glyma.11G256300	0.3196249732843048	Weak	NA
Glyma.12G000600	0.3968630404831761	Weak	NA
Glyma.12G001100	0.5198759125976491	Weak	NA
Glyma.12G002600	0.7705087838817273	Weak	NA
Glyma.12G002700	0.8922402897832273	Weak	NA
Glyma.12G003200	0.9858922112919513	Weak	NA
Glyma.12G003400	0.9429394012302408	Weak	NA
Glyma.12G003800	0.9554434553594539	Weak	NA
Glyma.12G004100	0.8728535311165512	Weak	NA
Glyma.12G004500	0.9748988638413267	Weak	NA
Glyma.12G004700	0.9271351933124046	Weak	NA
Glyma.12G004800	0.9648083824854686	Weak	NA
Glyma.12G004900	0.71115559835190445	Weak	NA
Glyma.12G005100	0.8359637888911857	Weak	NA
Glyma.12G005500	0.9486969638186136	Weak	NA
Glyma.12G005600	0.8301403097353708	Weak	NA
Glyma.12G006100	0.603429773320595	Weak	NA
Glyma.12G006200	0.4382380580541279	Weak	NA
Glyma.12G006400	0.35737863590459024	Weak	NA
Glyma.12G006500	0.6753864391276461	Weak	NA
Glyma.12G007100	0.8005155574138074	Weak	NA
Glyma.12G008200	0.5955952451856167	Weak	NA
Glyma.12G008800	0.8746953296613593	Weak	NA
Glyma.12G008900	1	Weak	NA
Glyma.12G009300	0.8978407122048314	Weak	NA
Glyma.12G009800	0.6149591985504705	Weak	NA
Glyma.12G010400	0.8970337505935637	Weak	NA
Glyma.12G011400	0.7661222606113012	Weak	NA
Glyma.12G011500	0.9728872961613818	Weak	NA
Glyma.12G011901	0.7813182707281201	Weak	NA
Glyma.12G012950	0.9929891061798699	Weak	NA
Glyma.12G013900	0.622849813416516	Weak	NA
Glyma.12G014600	0.38562642155627125	Weak	NA
Glyma.12G015500	0.7823217386983695	Weak	NA
Glyma.12G016051	0.4133520450969847	Weak	NA
Glyma.12G016100	0.36878015858782376	Weak	NA
Glyma.12G016800	0.3820627359150389	Weak	NA
Glyma.12G018300	0.6476742938681479	Weak	NA
Glyma.12G021000	0.3072311949630482	Weak	NA
Glyma.12G022400	0.7165810243840328	Weak	NA
Glyma.12G022600	0.5625531014462983	Weak	NA
Glyma.12G023600	0.6805549559374722	Weak	NA
Glyma.12G024300	0.8812965459363153	Weak	NA
Glyma.12G024400	0.27667371627087795	Weak	NA
Glyma.12G024900	0.31165676507348733	Weak	NA
Glyma.12G025600	0.7857693069564139	Weak	NA
Glyma.12G026300	0.8394449505595346	Weak	NA
Glyma.12G027200	0.9538101997707632	Weak	NA
Glyma.12G027651	0.9690646210177208	Weak	NA
Glyma.12G027967	0.5063473287131124	Weak	NA
Glyma.12G030300	0.8411078341925566	Weak	NA
Glyma.12G030500	0.351722642568136	Weak	NA
Glyma.12G031400	0.8076085884317649	Weak	NA
Glyma.12G031900	0.7063746793558242	Weak	NA
Glyma.12G032600	0.9795735402607385	Weak	NA
Glyma.12G034200	0.8881627412698854	Weak	NA
Glyma.12G036450	0.39824928839857576	Weak	NA
Glyma.12G037200	0.5122848003248811	Weak	NA
Glyma.12G037500	0.37967861976455203	Weak	NA
Glyma.12G037902	0.8090646977253909	Weak	NA
Glyma.12G038002	0.8340790289481643	Weak	NA
Glyma.12G038300	1	Weak	NA
Glyma.12G038500	0.8703297460421644	Weak	NA
Glyma.12G039666	0.48789541566051403	Weak	NA
Glyma.12G039732	0.49410639110669324	Weak	NA
Glyma.12G041200	0.9278833270697193	Weak	NA
Glyma.12G041400	0.8335302314166486	Weak	NA
Glyma.12G041800	0.9770754110592217	Weak	NA
Glyma.12G045600	0.9022339380955897	Weak	NA
Glyma.12G045850	0.703617331664766	Weak	NA
Glyma.12G046500	0.7702405968951589	Weak	NA
Glyma.12G046900	0.634032250802244	Weak	NA
Glyma.12G047300	0.5347622867269174	Weak	NA
Glyma.12G047900	0.8191360311709105	Weak	NA
Glyma.12G048300	0.4620751882563016	Weak	NA
Glyma.12G048700	0.9362398205106979	Weak	NA
Glyma.12G048800	0.7256978984632328	Weak	NA
Glyma.12G049100	0.8668481322243446	Weak	NA
Glyma.12G051000	0.32888010925735517	Weak	NA
Glyma.12G051300	0.5578029053111737	Weak	NA
Glyma.12G052200	0.43729734210299587	Weak	NA
Glyma.12G052400	0.3806574793736563	Weak	NA
Glyma.12G052967	0.4461959336179319	Weak	NA
Glyma.12G053400	0.9403385515111943	Weak	NA
Glyma.12G054300	0.90756748445459	Weak	NA
Glyma.12G054600	0.5574407081723899	Weak	NA
Glyma.12G054767	0.9231580803084172	Weak	NA
Glyma.12G054833	0.9182333854403855	Weak	NA
Glyma.12G057500	0.6032168727494185	Weak	NA
Glyma.12G057900	0.6974118061381277	Weak	NA
Glyma.12G058302	0.8994926037482293	Weak	NA
Glyma.12G058400	0.6773851068599285	Weak	NA
Glyma.12G058600	0.6999937412535069	Weak	NA
Glyma.12G060000	0.9691288892035335	Weak	NA
Glyma.12G061000	0.7919950292008905	Weak	NA
Glyma.12G061500	0.6024373543501266	Weak	NA
Glyma.12G062000	0.7015229244123049	Weak	NA
Glyma.12G063900	0.9282283251330371	Weak	NA
Glyma.12G065800	1	Weak	NA
Glyma.12G066500	0.48814741671948175	Weak	NA
Glyma.12G066900	0.6898419432867848	Weak	NA
Glyma.12G067300	0.4743956945694799	Weak	NA
Glyma.12G067902	0.5055522547465838	Weak	NA
Glyma.12G069000	0.7493453979781117	Weak	NA
Glyma.12G070200	0.8739035300320015	Weak	NA
Glyma.12G070400	0.7951420255552002	Weak	NA
Glyma.12G070700	0.8163167382220207	Weak	NA
Glyma.12G070800	0.9164045208272684	Weak	NA
Glyma.12G071167	0.3357744516937509	Weak	NA
Glyma.12G071233	0.22528106496875178	Weak	NA
Glyma.12G071400	0.3438749287459842	Weak	NA
Glyma.12G071600	0.8500364260807315	Weak	NA
Glyma.12G072900	0.6263461784574463	Weak	NA
Glyma.12G073500	0.7573694731534665	Weak	NA
Glyma.12G074200	0.3319108732024224	Weak	NA
Glyma.12G074400	0.8576938106345723	Weak	NA
Glyma.12G076000	1	Weak	NA
Glyma.12G076500	0.6090992021325766	Weak	NA
Glyma.12G076600	0.8842618323100994	Weak	NA
Glyma.12G077000	0.39145170111586886	Weak	NA
Glyma.12G077500	0.9164420065339147	Weak	NA
Glyma.12G077800	0.6106752609157384	Weak	NA
Glyma.12G077900	0.6653812447189855	Weak	NA
Glyma.12G078302	0.6187627013269539	Weak	NA
Glyma.12G079800	0.7518925086043912	Weak	NA
Glyma.12G080500	0.9942432786306459	Weak	NA
Glyma.12G080600	0.34889940453194274	Weak	NA
Glyma.12G080700	0.5910831571927246	Weak	NA
Glyma.12G081100	0.8965567281903145	Weak	NA
Glyma.12G082800	0.8890432041274507	Weak	NA
Glyma.12G083000	0.7396227629698923	Weak	NA
Glyma.12G084000	0.8645384518725796	Weak	NA
Glyma.12G084300	0.27865989739751046	Weak	NA
Glyma.12G085400	0.42718136375115284	Weak	NA
Glyma.12G086200	0.9372065075350932	Weak	NA
Glyma.12G086300	0.8840070240399406	Weak	NA
Glyma.12G087900	0.8048264970577873	Weak	NA
Glyma.12G088000	1	Weak	NA
Glyma.12G088200	0.3358014804711188	Weak	NA
Glyma.12G089300	0.6545122932259128	Weak	NA
Glyma.12G090100	0.9227203509905243	Weak	NA
Glyma.12G090400	0.4831336624283717	Weak	NA
Glyma.12G091000	0.4487585191808449	Weak	NA
Glyma.12G091800	0.6195328308284547	Weak	NA
Glyma.12G093200	0.7557795003224026	Weak	NA
Glyma.12G093500	0.898053654745433	Weak	NA
Glyma.12G093533	0.98057805875063	Weak	NA
Glyma.12G093700	0.5964622207646517	Weak	NA
Glyma.12G093900	0.7912922206345462	Weak	NA
Glyma.12G095100	0.688446981424259	Weak	NA
Glyma.12G096700	0.6054916769685574	Weak	NA
Glyma.12G097800	0.9438481541685678	Weak	NA
Glyma.12G097950	1	Weak	NA
Glyma.12G098667	0.4050843820250227	Weak	NA
Glyma.12G098733	0.4013031531001521	Weak	NA
Glyma.12G099500	0.6693431942688314	Weak	NA
Glyma.12G100466	1	Weak	NA
Glyma.12G101500	0.34059479296220724	Weak	NA
Glyma.12G101600	0.8722483872165651	Weak	NA
Glyma.12G102800	0.3967984585784222	Weak	NA
Glyma.12G102900	0.4246433633696976	Weak	NA
Glyma.12G103500	0.972672919772182	Weak	NA
Glyma.12G103700	0.8075126792186231	Weak	NA
Glyma.12G104301	0.33433998605051146	Weak	NA
Glyma.12G106300	0.8244846971515141	Weak	NA
Glyma.12G108100	0.2514094316969452	Weak	NA
Glyma.12G108500	0.606621628920311	Weak	NA
Glyma.12G108600	0.7107959191819953	Weak	NA
Glyma.12G109001	0.9833149313964359	Weak	NA
Glyma.12G109202	0.9253024501053092	Weak	NA
Glyma.12G111100	0.7164327167563747	Weak	NA
Glyma.12G111200	0.7005786295466059	Weak	NA
Glyma.12G111600	0.8787517499868978	Weak	NA
Glyma.12G111800	0.3885090259759936	Weak	NA
Glyma.12G112500	0.9925374386265052	Weak	NA
Glyma.12G113100	0.9029341277837243	Weak	NA
Glyma.12G114100	0.7073399042080809	Weak	NA
Glyma.12G115100	0.9681986829339831	Weak	NA
Glyma.12G116200	0.8427636662371426	Weak	NA
Glyma.12G116400	0.5379043489502817	Weak	NA
Glyma.12G117102	0.5867668814007116	Weak	NA
Glyma.12G117300	0.8132765383063267	Weak	NA
Glyma.12G117400	0.4268203044028828	Weak	NA
Glyma.12G117800	0.8444991895073021	Weak	NA
Glyma.12G118200	0.3838504960656125	Weak	NA
Glyma.12G118300	0.4998418436704924	Weak	NA
Glyma.12G118800	0.8852053993086417	Weak	NA
Glyma.12G119000	0.21644033517552852	Weak	NA
Glyma.12G119700	0.9368551415537576	Weak	NA
Glyma.12G119900	0.4126260139902031	Weak	NA
Glyma.12G120200	0.9689028830425842	Weak	NA
Glyma.12G120901	0.9672962251025852	Weak	NA
Glyma.12G121501	0.7620418690914602	Weak	NA
Glyma.12G121600	0.5996169180871873	Weak	NA
Glyma.12G121700	0.8161623009209922	Weak	NA
Glyma.12G122200	0.7151473141676571	Weak	NA
Glyma.12G122233	0.9965703391042499	Weak	NA
Glyma.12G122501	0.8268582558057346	Weak	NA
Glyma.12G124601	0.9868097070440192	Weak	NA
Glyma.12G125550	0.9331965374020311	Weak	NA
Glyma.12G126600	0.9335148709627784	Weak	NA
Glyma.12G130500	0.9699915585464127	Weak	NA
Glyma.12G131800	0.7098319969192193	Weak	NA
Glyma.12G132100	0.5679813938292421	Weak	NA
Glyma.12G132150	0.9198087367046369	Weak	NA
Glyma.12G132600	0.8829574524580447	Weak	NA
Glyma.12G132700	0.8838941050730437	Weak	NA
Glyma.12G133800	0.8580655256866024	Weak	NA
Glyma.12G134100	0.39548497297633645	Weak	NA
Glyma.12G134400	0.41040122497762765	Weak	NA
Glyma.12G134900	1	Weak	NA
Glyma.12G135300	0.9483585038074525	Weak	NA
Glyma.12G135650	0.9598610743040619	Weak	NA
Glyma.12G137400	0.29857225349597816	Weak	NA
Glyma.12G137750	0.9900984478501911	Weak	NA
Glyma.12G138100	0.9465877203484819	Weak	NA
Glyma.12G138600	0.9113257658981042	Weak	NA
Glyma.12G138900	0.7630374116850684	Weak	NA
Glyma.12G140300	0.8176254198061952	Weak	NA
Glyma.12G141050	0.23265015640360587	Weak	NA
Glyma.12G141100	0.4626765383236056	Weak	NA
Glyma.12G141700	0.7145842309896772	Weak	NA
Glyma.12G142100	0.8692742337291683	Weak	NA
Glyma.12G142200	0.8184370872913185	Weak	NA
Glyma.12G142400	0.7819620177954993	Weak	NA
Glyma.12G143200	0.8770732987397791	Weak	NA
Glyma.12G143650	0.9365348680984862	Weak	NA
Glyma.12G144400	0.7052558152943363	Weak	NA
Glyma.12G145400	0.8138056519656804	Weak	NA
Glyma.12G146350	0.995821869200721	Weak	NA
Glyma.12G148400	0.38016378449565963	Weak	NA
