BioSample	BioProject	Mapping_rate
SAMN15648339	PRJNA648781	NA
SAMN15648338	PRJNA648781	NA
SAMN15648337	PRJNA648781	NA
SAMN15648067	PRJNA648781	NA
SAMN15648040	PRJNA648781	NA
SAMN15648336	PRJNA648781	NA
SAMN15648335	PRJNA648781	NA
SAMN15648334	PRJNA648781	NA
SAMN15648333	PRJNA648781	NA
SAMN15648332	PRJNA648781	NA
SAMN15648331	PRJNA648781	NA
SAMN15648330	PRJNA648781	NA
SAMN15648329	PRJNA648781	NA
SAMN15648328	PRJNA648781	NA
SAMN15648327	PRJNA648781	NA
SAMN15648066	PRJNA648781	NA
SAMN15648326	PRJNA648781	NA
SAMN15648325	PRJNA648781	NA
SAMN15648324	PRJNA648781	NA
SAMN15648323	PRJNA648781	NA
SAMN15648322	PRJNA648781	NA
SAMN15648321	PRJNA648781	NA
SAMN15648320	PRJNA648781	NA
SAMN15648283	PRJNA648781	NA
SAMN15648282	PRJNA648781	NA
SAMN15648281	PRJNA648781	NA
SAMN15648280	PRJNA648781	NA
SAMN15648279	PRJNA648781	NA
SAMN15648278	PRJNA648781	NA
SAMN15648277	PRJNA648781	NA
SAMN15648061	PRJNA648781	NA
SAMN15648276	PRJNA648781	NA
SAMN15648275	PRJNA648781	NA
SAMN15648274	PRJNA648781	NA
SAMN15648273	PRJNA648781	NA
SAMN15648272	PRJNA648781	NA
SAMN15648271	PRJNA648781	NA
SAMN15648270	PRJNA648781	NA
SAMN15648269	PRJNA648781	NA
SAMN15648268	PRJNA648781	NA
SAMN15648267	PRJNA648781	NA
SAMN15648060	PRJNA648781	NA
SAMN15648266	PRJNA648781	NA
SAMN15648265	PRJNA648781	NA
SAMN15648264	PRJNA648781	NA
SAMN15648263	PRJNA648781	NA
SAMN15648262	PRJNA648781	NA
SAMN15648261	PRJNA648781	NA
SAMN15648260	PRJNA648781	NA
SAMN15648259	PRJNA648781	NA
SAMN15648258	PRJNA648781	NA
SAMN15648257	PRJNA648781	NA
SAMN15648059	PRJNA648781	NA
SAMN15648256	PRJNA648781	NA
SAMN15648255	PRJNA648781	NA
SAMN15648254	PRJNA648781	NA
SAMN15648253	PRJNA648781	NA
SAMN15648252	PRJNA648781	NA
SAMN15648251	PRJNA648781	NA
SAMN15648250	PRJNA648781	NA
SAMN15648249	PRJNA648781	NA
SAMN15648248	PRJNA648781	NA
SAMN15648247	PRJNA648781	NA
SAMN15648128	PRJNA648781	NA
SAMN15648127	PRJNA648781	NA
SAMN15648046	PRJNA648781	NA
SAMN15648126	PRJNA648781	NA
SAMN15648125	PRJNA648781	NA
SAMN15648124	PRJNA648781	NA
SAMN15648123	PRJNA648781	NA
SAMN15648122	PRJNA648781	NA
SAMN15648121	PRJNA648781	NA
SAMN15648120	PRJNA648781	NA
SAMN15648119	PRJNA648781	NA
SAMN15648118	PRJNA648781	NA
SAMN15648117	PRJNA648781	NA
SAMN15648045	PRJNA648781	NA
SAMN15648116	PRJNA648781	NA
SAMN15648115	PRJNA648781	NA
SAMN15648114	PRJNA648781	NA
SAMN15648113	PRJNA648781	NA
SAMN15648112	PRJNA648781	NA
SAMN15648111	PRJNA648781	NA
SAMN15648110	PRJNA648781	NA
SAMN15648109	PRJNA648781	NA
SAMN15648108	PRJNA648781	NA
SAMN15648107	PRJNA648781	NA
SAMN15648044	PRJNA648781	NA
SAMN15648106	PRJNA648781	NA
SAMN15648105	PRJNA648781	NA
SAMN15648104	PRJNA648781	NA
SAMN15648103	PRJNA648781	NA
SAMN15648102	PRJNA648781	NA
SAMN15648101	PRJNA648781	NA
SAMN15648100	PRJNA648781	NA
SAMN15648099	PRJNA648781	NA
SAMN15648098	PRJNA648781	NA
SAMN15648097	PRJNA648781	NA
SAMN15648043	PRJNA648781	NA
SAMN15648096	PRJNA648781	NA
SAMN15648095	PRJNA648781	NA
SAMN15648609	PRJNA648781	NA
SAMN15648608	PRJNA648781	NA
SAMN15648463	PRJNA648781	NA
SAMN15648462	PRJNA648781	NA
SAMN15648461	PRJNA648781	NA
SAMN15648460	PRJNA648781	NA
SAMN15648459	PRJNA648781	NA
SAMN15648458	PRJNA648781	NA
SAMN15648457	PRJNA648781	NA
SAMN15648079	PRJNA648781	NA
SAMN15648456	PRJNA648781	NA
SAMN15648455	PRJNA648781	NA
SAMN15648454	PRJNA648781	NA
SAMN15648453	PRJNA648781	NA
SAMN15648452	PRJNA648781	NA
SAMN15648451	PRJNA648781	NA
SAMN15648450	PRJNA648781	NA
SAMN15648449	PRJNA648781	NA
SAMN15648448	PRJNA648781	NA
SAMN15648447	PRJNA648781	NA
SAMN15648078	PRJNA648781	NA
SAMN15648446	PRJNA648781	NA
SAMN15648445	PRJNA648781	NA
SAMN15648444	PRJNA648781	NA
SAMN15648443	PRJNA648781	NA
SAMN15648442	PRJNA648781	NA
SAMN15648441	PRJNA648781	NA
SAMN15648440	PRJNA648781	NA
SAMN15648439	PRJNA648781	NA
SAMN15648438	PRJNA648781	NA
SAMN15648437	PRJNA648781	NA
SAMN15648077	PRJNA648781	NA
SAMN15648041	PRJNA648781	NA
SAMN15648436	PRJNA648781	NA
SAMN15648435	PRJNA648781	NA
SAMN15648434	PRJNA648781	NA
SAMN15648433	PRJNA648781	NA
SAMN15648432	PRJNA648781	NA
SAMN15648431	PRJNA648781	NA
SAMN15648430	PRJNA648781	NA
SAMN15648429	PRJNA648781	NA
SAMN15648428	PRJNA648781	NA
SAMN15648058	PRJNA648781	NA
SAMN15648246	PRJNA648781	NA
SAMN15648245	PRJNA648781	NA
SAMN15648244	PRJNA648781	NA
SAMN15648243	PRJNA648781	NA
SAMN15648242	PRJNA648781	NA
SAMN15648241	PRJNA648781	NA
SAMN15648240	PRJNA648781	NA
SAMN15648239	PRJNA648781	NA
SAMN15648238	PRJNA648781	NA
SAMN15648237	PRJNA648781	NA
SAMN15648057	PRJNA648781	NA
SAMN15648039	PRJNA648781	NA
SAMN15648236	PRJNA648781	NA
SAMN15648235	PRJNA648781	NA
SAMN15648234	PRJNA648781	NA
SAMN15648233	PRJNA648781	NA
SAMN15648232	PRJNA648781	NA
SAMN15648231	PRJNA648781	NA
SAMN15648230	PRJNA648781	NA
SAMN15648229	PRJNA648781	NA
SAMN15648228	PRJNA648781	NA
SAMN15648227	PRJNA648781	NA
SAMN15648056	PRJNA648781	NA
SAMN15648226	PRJNA648781	NA
SAMN15648225	PRJNA648781	NA
SAMN15648224	PRJNA648781	NA
SAMN15648223	PRJNA648781	NA
SAMN15648222	PRJNA648781	NA
SAMN15648221	PRJNA648781	NA
SAMN15648220	PRJNA648781	NA
SAMN15648219	PRJNA648781	NA
SAMN15648218	PRJNA648781	NA
SAMN15648217	PRJNA648781	NA
SAMN15648055	PRJNA648781	NA
SAMN15648216	PRJNA648781	NA
SAMN15648215	PRJNA648781	NA
SAMN15648214	PRJNA648781	NA
SAMN15648213	PRJNA648781	NA
SAMN15648212	PRJNA648781	NA
SAMN15648536	PRJNA648781	NA
SAMN15648535	PRJNA648781	NA
SAMN15648534	PRJNA648781	NA
SAMN15648533	PRJNA648781	NA
SAMN15648532	PRJNA648781	NA
SAMN15648531	PRJNA648781	NA
SAMN15648530	PRJNA648781	NA
SAMN15648529	PRJNA648781	NA
SAMN15648528	PRJNA648781	NA
SAMN15648527	PRJNA648781	NA
SAMN15648086	PRJNA648781	NA
SAMN15648526	PRJNA648781	NA
SAMN15648525	PRJNA648781	NA
SAMN15648524	PRJNA648781	NA
SAMN15648523	PRJNA648781	NA
SAMN15648522	PRJNA648781	NA
SAMN15648521	PRJNA648781	NA
SAMN15648520	PRJNA648781	NA
SAMN15648519	PRJNA648781	NA
SAMN15648518	PRJNA648781	NA
SAMN15648517	PRJNA648781	NA
SAMN15648085	PRJNA648781	NA
SAMN15648516	PRJNA648781	NA
SAMN15648515	PRJNA648781	NA
SAMN15648514	PRJNA648781	NA
SAMN15648513	PRJNA648781	NA
SAMN15648512	PRJNA648781	NA
SAMN15648511	PRJNA648781	NA
SAMN15648510	PRJNA648781	NA
SAMN15648509	PRJNA648781	NA
SAMN15648508	PRJNA648781	NA
SAMN15648507	PRJNA648781	NA
SAMN15648084	PRJNA648781	NA
SAMN15648506	PRJNA648781	NA
SAMN15648505	PRJNA648781	NA
SAMN15648504	PRJNA648781	NA
SAMN15648503	PRJNA648781	NA
SAMN15648502	PRJNA648781	NA
SAMN15648501	PRJNA648781	NA
SAMN15648500	PRJNA648781	NA
SAMN15648319	PRJNA648781	NA
SAMN15648318	PRJNA648781	NA
SAMN15648317	PRJNA648781	NA
SAMN15648065	PRJNA648781	NA
SAMN15648316	PRJNA648781	NA
SAMN15648315	PRJNA648781	NA
SAMN15648314	PRJNA648781	NA
SAMN15648313	PRJNA648781	NA
SAMN15648312	PRJNA648781	NA
SAMN15648311	PRJNA648781	NA
SAMN15648310	PRJNA648781	NA
SAMN15648309	PRJNA648781	NA
SAMN15648308	PRJNA648781	NA
SAMN15648307	PRJNA648781	NA
SAMN15648064	PRJNA648781	NA
SAMN15648306	PRJNA648781	NA
SAMN15648305	PRJNA648781	NA
SAMN15648304	PRJNA648781	NA
SAMN15648303	PRJNA648781	NA
SAMN15648302	PRJNA648781	NA
SAMN15648301	PRJNA648781	NA
SAMN15648300	PRJNA648781	NA
SAMN15648299	PRJNA648781	NA
SAMN15648298	PRJNA648781	NA
SAMN15648297	PRJNA648781	NA
SAMN15648063	PRJNA648781	NA
SAMN15648296	PRJNA648781	NA
SAMN15648295	PRJNA648781	NA
SAMN15648294	PRJNA648781	NA
SAMN15648293	PRJNA648781	NA
SAMN15648292	PRJNA648781	NA
SAMN15648291	PRJNA648781	NA
SAMN15648290	PRJNA648781	NA
SAMN15648289	PRJNA648781	NA
SAMN15648288	PRJNA648781	NA
SAMN15648287	PRJNA648781	NA
SAMN15648062	PRJNA648781	NA
SAMN15648286	PRJNA648781	NA
SAMN15648285	PRJNA648781	NA
SAMN15648284	PRJNA648781	NA
SAMN15648607	PRJNA648781	NA
SAMN15648094	PRJNA648781	NA
SAMN15648606	PRJNA648781	NA
SAMN15648605	PRJNA648781	NA
SAMN15648604	PRJNA648781	NA
SAMN15648603	PRJNA648781	NA
SAMN15648602	PRJNA648781	NA
SAMN15648601	PRJNA648781	NA
SAMN15648600	PRJNA648781	NA
SAMN15648599	PRJNA648781	NA
SAMN15648598	PRJNA648781	NA
SAMN15648597	PRJNA648781	NA
SAMN15648093	PRJNA648781	NA
SAMN15648596	PRJNA648781	NA
SAMN15648595	PRJNA648781	NA
SAMN15648594	PRJNA648781	NA
SAMN15648593	PRJNA648781	NA
SAMN15648592	PRJNA648781	NA
SAMN15648591	PRJNA648781	NA
SAMN15648590	PRJNA648781	NA
SAMN15648589	PRJNA648781	NA
SAMN15648588	PRJNA648781	NA
SAMN15648587	PRJNA648781	NA
SAMN15648092	PRJNA648781	NA
SAMN15648586	PRJNA648781	NA
SAMN15648585	PRJNA648781	NA
SAMN15648584	PRJNA648781	NA
SAMN15648583	PRJNA648781	NA
SAMN15648582	PRJNA648781	NA
SAMN15648581	PRJNA648781	NA
SAMN15648580	PRJNA648781	NA
SAMN15648579	PRJNA648781	NA
SAMN15648578	PRJNA648781	NA
SAMN15648577	PRJNA648781	NA
SAMN15648091	PRJNA648781	NA
SAMN15648576	PRJNA648781	NA
SAMN15648575	PRJNA648781	NA
SAMN15648574	PRJNA648781	NA
SAMN15648573	PRJNA648781	NA
SAMN15648572	PRJNA648781	NA
SAMN15648427	PRJNA648781	NA
SAMN15648076	PRJNA648781	NA
SAMN15648426	PRJNA648781	NA
SAMN15648425	PRJNA648781	NA
SAMN15648424	PRJNA648781	NA
SAMN15648423	PRJNA648781	NA
SAMN15648422	PRJNA648781	NA
SAMN15648421	PRJNA648781	NA
SAMN15648420	PRJNA648781	NA
SAMN15648419	PRJNA648781	NA
SAMN15648418	PRJNA648781	NA
SAMN15648417	PRJNA648781	NA
SAMN15648075	PRJNA648781	NA
SAMN15648416	PRJNA648781	NA
SAMN15648415	PRJNA648781	NA
SAMN15648414	PRJNA648781	NA
SAMN15648413	PRJNA648781	NA
SAMN15648412	PRJNA648781	NA
SAMN15648411	PRJNA648781	NA
SAMN15648410	PRJNA648781	NA
SAMN15648409	PRJNA648781	NA
SAMN15648408	PRJNA648781	NA
SAMN15648407	PRJNA648781	NA
SAMN15648074	PRJNA648781	NA
SAMN15648406	PRJNA648781	NA
SAMN15648405	PRJNA648781	NA
SAMN15648404	PRJNA648781	NA
SAMN15648403	PRJNA648781	NA
SAMN15648402	PRJNA648781	NA
SAMN15648401	PRJNA648781	NA
SAMN15648400	PRJNA648781	NA
SAMN15648399	PRJNA648781	NA
SAMN15648398	PRJNA648781	NA
SAMN15648397	PRJNA648781	NA
SAMN15648073	PRJNA648781	NA
SAMN15648396	PRJNA648781	NA
SAMN15648395	PRJNA648781	NA
SAMN15648394	PRJNA648781	NA
SAMN15731800	PRJNA655258	89.4641
SAMN15731799	PRJNA655258	89.2491
SAMN15731798	PRJNA655258	88.645
SAMN15731797	PRJNA655258	89.3263
SAMN15731796	PRJNA655258	89.3853
SAMN15731795	PRJNA655258	89.156
SAMN15731794	PRJNA655258	89.1132
SAMN15731793	PRJNA655258	89.191
SAMN15731802	PRJNA655258	89.451
SAMN15731801	PRJNA655258	89.1052
SAMN15731792	PRJNA655258	89.6993
SAMN15731791	PRJNA655258	90.3827
SAMN15945237	PRJNA660310	91.9844
SAMN15945237	PRJNA660310	91.9844
SAMN15945237	PRJNA660310	91.9844
SAMN16086461	PRJNA662487	88.7747
SAMN16086460	PRJNA662487	88.8208
SAMN16086459	PRJNA662487	88.7791
SAMN16086458	PRJNA662487	89.2741
SAMN16086457	PRJNA662487	89.2394
SAMN16086456	PRJNA662487	89.4873
SAMN16113912	PRJNA662977	94.4017
SAMN16113912	PRJNA662977	94.4017
SAMN16113912	PRJNA662977	94.4017
SAMN16113911	PRJNA662977	93.0658
SAMN16113911	PRJNA662977	93.0658
SAMN16113911	PRJNA662977	93.0658
SAMN16226304	PRJNA664557	91.3658
SAMN16226303	PRJNA664557	91.4098
SAMN16226302	PRJNA664557	91.2074
SAMN16226301	PRJNA664557	89.3838
SAMN16226300	PRJNA664557	89.3182
SAMN16226299	PRJNA664557	87.4911
SAMN02147117	PRJNA80173	46.1439
SAMN02147106	PRJNA80173	31.2813
SAMN21873508	PRJNA766706	86.6144
SAMN21873508	PRJNA766706	86.6144
SAMN21873508	PRJNA766706	86.6144
SAMN21873507	PRJNA766706	87.8662
SAMN21873507	PRJNA766706	87.8662
SAMN21873507	PRJNA766706	87.8662
SAMN21873507	PRJNA766706	87.8662
SAMN21545858	PRJNA765164	85.9507
SAMN21545857	PRJNA765164	89.8926
SAMN21545856	PRJNA765164	89.9001
SAMN21545855	PRJNA765164	90.0158
SAMN21545854	PRJNA765164	87.8839
SAMN21465496	PRJNA763990	91.6156
SAMN21465495	PRJNA763990	91.1782
SAMN21465494	PRJNA763990	89.9909
SAMN21465493	PRJNA763990	90.2832
SAMN21465492	PRJNA763990	90.3614
SAMN21465491	PRJNA763990	90.9306
SAMN21465490	PRJNA763990	91.3084
SAMN21465489	PRJNA763990	89.9849
SAMN21465498	PRJNA763990	90.8003
SAMN21465497	PRJNA763990	90.3268
SAMN21465488	PRJNA763990	89.7457
SAMN21465487	PRJNA763990	90.7329
SAMN21014840	PRJNA758180	91.929
SAMN21014840	PRJNA758180	91.929
SAMN21014840	PRJNA758180	91.929
SAMN21014840	PRJNA758180	91.929
SAMN21014840	PRJNA758180	91.929
SAMN21014840	PRJNA758180	91.929
SAMD00183611	PRJDB8696	92.8843
SAMD00183610	PRJDB8696	93.2412
SAMD00183609	PRJDB8696	93.19
SAMD00183608	PRJDB8696	92.8071
SAMD00183607	PRJDB8696	92.3891
SAMD00183606	PRJDB8696	92.9102
SAMD00183605	PRJDB8696	93.0571
SAMD00183604	PRJDB8696	88.1235
SAMD00183603	PRJDB8696	93.1273
SAMN20967667	PRJNA757564	91.319
SAMN20967646	PRJNA757564	92.6016
SAMN20967645	PRJNA757564	92.9788
SAMN20967644	PRJNA757564	92.1267
SAMN20967642	PRJNA757564	92.6009
SAMN20967643	PRJNA757564	93.0772
SAMN20371398	PRJNA749473	91.3607
SAMN20371397	PRJNA749473	91.1246
SAMN20371396	PRJNA749473	90.0789
SAMN20371395	PRJNA749473	90.3752
SAMN19901946	PRJNA741780	84.2848
SAMN19901947	PRJNA741780	84.5242
SAMN19901948	PRJNA741780	86.8856
SAMN19901949	PRJNA741780	86.7373
SAMN19901950	PRJNA741780	86.1232
SAMN19901957	PRJNA741780	87.7566
SAMN19901958	PRJNA741780	70.1618
SAMN19901959	PRJNA741780	80.2009
SAMN19901944	PRJNA741780	83.2757
SAMN19901945	PRJNA741780	85.1563
SAMN19901961	PRJNA741780	86.8608
SAMN19901962	PRJNA741780	84.3536
SAMN19882154	PRJNA741583	92.2127
SAMN19882153	PRJNA741583	91.7017
SAMN19882152	PRJNA741583	92.24
SAMN19882151	PRJNA741583	92.4753
SAMN19882150	PRJNA741583	92.4175
SAMN19882149	PRJNA741583	92.7256
SAMN19355588	PRJNA732936	87.757
SAMN19355589	PRJNA732936	86.8797
SAMN19355590	PRJNA732936	83.0318
SAMN19355591	PRJNA732936	84.0655
SAMN19355592	PRJNA732936	84.772
SAMN19355593	PRJNA732936	87.2259
SAMN19355595	PRJNA732936	87.1448
SAMN19355596	PRJNA732936	86.167
SAMN19355597	PRJNA732936	87.7933
SAMN19355598	PRJNA732936	87.0772
SAMN19355599	PRJNA732936	87.6548
SAMN19243699	PRJNA730888	62.2389
SAMN19243698	PRJNA730888	64.4273
SAMN19243764	PRJNA730888	54.0647
SAMN19243763	PRJNA730888	54.2064
SAMN19243762	PRJNA730888	50.8827
SAMN19243761	PRJNA730888	53.2664
SAMN19243760	PRJNA730888	55.3492
SAMN19243697	PRJNA730888	61.4649
SAMN19243759	PRJNA730888	48.3254
SAMN19243758	PRJNA730888	53.8346
SAMN19243757	PRJNA730888	53.8002
SAMN19243756	PRJNA730888	55.3729
SAMN19243755	PRJNA730888	48.0641
SAMN19243754	PRJNA730888	57.8927
SAMN19243753	PRJNA730888	54.8681
SAMN19243752	PRJNA730888	55.8566
SAMN19243751	PRJNA730888	43.3076
SAMN19243750	PRJNA730888	54.3059
SAMN19243696	PRJNA730888	57.2376
SAMN19243749	PRJNA730888	53.5002
SAMN19243748	PRJNA730888	60.2092
SAMN19243747	PRJNA730888	59.9984
SAMN19243746	PRJNA730888	55.8771
SAMN19243745	PRJNA730888	59.3883
SAMN19243744	PRJNA730888	56.285
SAMN19243743	PRJNA730888	48.4888
SAMN19243742	PRJNA730888	48.9188
SAMN19243727	PRJNA730888	55.2571
SAMN19243726	PRJNA730888	53.4837
SAMN19243725	PRJNA730888	63.7355
SAMN19243724	PRJNA730888	66.7983
SAMN19243723	PRJNA730888	60.297
SAMN19243722	PRJNA730888	69.1116
SAMN19243721	PRJNA730888	65.0986
SAMN19243720	PRJNA730888	61.7655
SAMN19243693	PRJNA730888	63.5136
SAMN19243719	PRJNA730888	62.702
SAMN19243718	PRJNA730888	63.9115
SAMN19243717	PRJNA730888	59.77
SAMN19243716	PRJNA730888	51.7187
SAMN19243715	PRJNA730888	50.0371
SAMN19243714	PRJNA730888	66.7546
SAMN19243713	PRJNA730888	51.9092
SAMN19243712	PRJNA730888	69.8585
SAMN19243711	PRJNA730888	62.8914
SAMN19243710	PRJNA730888	63.4723
SAMN19243692	PRJNA730888	68.1388
SAMN19243709	PRJNA730888	54.0476
SAMN19243708	PRJNA730888	48.429
SAMN19243707	PRJNA730888	62.4532
SAMN19243706	PRJNA730888	59.8256
SAMN19243705	PRJNA730888	68.145
SAMN19243704	PRJNA730888	69.3492
SAMN19243703	PRJNA730888	57.273
SAMN19243702	PRJNA730888	70.8749
SAMN19243701	PRJNA730888	55.3879
SAMN19243700	PRJNA730888	52.9854
SAMN19243691	PRJNA730888	59.9259
SAMN19243690	PRJNA730888	60.9782
SAMN19243741	PRJNA730888	55.3558
SAMN19243740	PRJNA730888	58.6018
SAMN19243695	PRJNA730888	66.9528
SAMN19243739	PRJNA730888	56.7698
SAMN19243738	PRJNA730888	61.3142
SAMN19243737	PRJNA730888	54.2546
SAMN19243736	PRJNA730888	50.3589
SAMN19243735	PRJNA730888	55.3624
SAMN19243734	PRJNA730888	54.4934
SAMN19243733	PRJNA730888	50.5648
SAMN19243732	PRJNA730888	49.3261
SAMN19243731	PRJNA730888	50.7747
SAMN19243730	PRJNA730888	49.8906
SAMN19243694	PRJNA730888	65.7884
SAMN19243729	PRJNA730888	53.0265
SAMN19243728	PRJNA730888	56.3282
SAMN19271399	PRJNA731151	63.6001
SAMN19271398	PRJNA731151	52.6014
SAMN19271397	PRJNA731151	55.478
SAMN19271396	PRJNA731151	41.5355
SAMN19271395	PRJNA731151	69.5408
SAMN19271394	PRJNA731151	56.6077
SAMN19271393	PRJNA731151	67.3814
SAMN19271392	PRJNA731151	56.2328
SAMN19271391	PRJNA731151	71.6721
SAMN19271364	PRJNA731151	62.1641
SAMN19271390	PRJNA731151	62.6778
SAMN19271389	PRJNA731151	67.9029
SAMN19271388	PRJNA731151	66.4062
SAMN19271387	PRJNA731151	13.8734
SAMN19271386	PRJNA731151	65.1167
SAMN19271385	PRJNA731151	51.5181
SAMN19271370	PRJNA731151	21.2122
SAMN19271369	PRJNA731151	58.4663
SAMN19271368	PRJNA731151	67.7455
SAMN19271367	PRJNA731151	20.4353
SAMN19271366	PRJNA731151	65.8794
SAMN19271410	PRJNA731151	52.0665
SAMN19271409	PRJNA731151	61.4312
SAMN19271408	PRJNA731151	69.5171
SAMN19271407	PRJNA731151	56.6564
SAMN19271406	PRJNA731151	63.6596
SAMN19271405	PRJNA731151	50.0261
SAMN19271404	PRJNA731151	49.2727
SAMN19271403	PRJNA731151	69.8052
SAMN19271402	PRJNA731151	61.6749
SAMN19271401	PRJNA731151	48.6296
SAMN19271365	PRJNA731151	39.9259
SAMN19271400	PRJNA731151	62.1526
SAMN19271384	PRJNA731151	64.0146
SAMN19271383	PRJNA731151	68.8862
SAMN19271382	PRJNA731151	61.6913
SAMN19271381	PRJNA731151	68.2741
SAMN19271363	PRJNA731151	67.8864
SAMN19271380	PRJNA731151	54.2191
SAMN19271379	PRJNA731151	45.5713
SAMN19271378	PRJNA731151	62.7981
SAMN19271377	PRJNA731151	58.2643
SAMN19271376	PRJNA731151	62.2019
SAMN19271375	PRJNA731151	36.419
SAMN19271374	PRJNA731151	52.1761
SAMN19271373	PRJNA731151	52.1691
SAMN19271372	PRJNA731151	53.5883
SAMN19271371	PRJNA731151	51.367
SAMN19271362	PRJNA731151	63.8247
SAMN19271361	PRJNA731151	62.1044
SAMN19245815	PRJNA730918	56.5883
SAMN19245814	PRJNA730918	55.7385
SAMN19245813	PRJNA730918	48.7955
SAMN19245812	PRJNA730918	66.0097
SAMN19245854	PRJNA730918	56.9678
SAMN19245853	PRJNA730918	54.2181
SAMN19245852	PRJNA730918	59.797
SAMN19245851	PRJNA730918	41.3613
SAMN19245850	PRJNA730918	61.3628
SAMN19245849	PRJNA730918	28.4025
SAMN19245848	PRJNA730918	56.4389
SAMN19245846	PRJNA730918	53.8447
SAMN19245810	PRJNA730918	49.1648
SAMN19245830	PRJNA730918	28.7634
SAMN19245829	PRJNA730918	58.8565
SAMN19245828	PRJNA730918	45.2263
SAMN19245827	PRJNA730918	62.0817
SAMN19245826	PRJNA730918	24.2513
SAMN19245808	PRJNA730918	57.0336
SAMN19245825	PRJNA730918	27.2082
SAMN19245824	PRJNA730918	63.3223
SAMN19245823	PRJNA730918	34.603
SAMN19245822	PRJNA730918	48.5803
SAMN19245821	PRJNA730918	34.8101
SAMN19245820	PRJNA730918	54.4009
SAMN19245819	PRJNA730918	47.4652
SAMN19245818	PRJNA730918	50.2302
SAMN19245817	PRJNA730918	35.304
SAMN19245816	PRJNA730918	63.4951
SAMN19245845	PRJNA730918	50.1683
SAMN19245844	PRJNA730918	34.1427
SAMN19245843	PRJNA730918	49.6943
SAMN19245842	PRJNA730918	53.0153
SAMN19245841	PRJNA730918	52.9381
SAMN19245840	PRJNA730918	38.1683
SAMN19245839	PRJNA730918	58.9855
SAMN19245838	PRJNA730918	47.9165
SAMN19245837	PRJNA730918	65.6082
SAMN19245836	PRJNA730918	48.6839
SAMN19245809	PRJNA730918	46.998
SAMN19245835	PRJNA730918	42.0675
SAMN19245834	PRJNA730918	18.6813
SAMN19245833	PRJNA730918	35.5562
SAMN19245832	PRJNA730918	63.8825
SAMN19245831	PRJNA730918	62.6229
SAMN19245807	PRJNA730918	27.5147
SAMN19245806	PRJNA730918	44.4871
SAMN19288375	PRJNA731525	64.4807
SAMN19288374	PRJNA731525	25.6228
SAMN19288373	PRJNA731525	45.6355
SAMN19288372	PRJNA731525	48.3419
SAMN19288371	PRJNA731525	93.561
SAMN19288370	PRJNA731525	93.2856
SAMN19288401	PRJNA731525	95.0609
SAMN19288400	PRJNA731525	95.95
SAMN19288399	PRJNA731525	95.2792
SAMN19288398	PRJNA731525	96.8678
SAMN19288397	PRJNA731525	95.9192
SAMN19288396	PRJNA731525	95.0853
SAMN19288369	PRJNA731525	92.9991
SAMN19288395	PRJNA731525	93.1905
SAMN19288394	PRJNA731525	93.2925
SAMN19288393	PRJNA731525	92.9557
SAMN19288392	PRJNA731525	92.8287
SAMN19288391	PRJNA731525	92.9099
SAMN19288390	PRJNA731525	93.8042
SAMN19288389	PRJNA731525	81.1018
SAMN19288388	PRJNA731525	94.5957
SAMN19288387	PRJNA731525	94.1062
SAMN19288386	PRJNA731525	95.9075
SAMN19288368	PRJNA731525	93.5258
SAMN19288385	PRJNA731525	93.8236
SAMN19288384	PRJNA731525	94.5705
SAMN19288383	PRJNA731525	95.9225
SAMN19288382	PRJNA731525	95.7448
SAMN19288381	PRJNA731525	92.786
SAMN19288380	PRJNA731525	95.2845
SAMN19288379	PRJNA731525	94.6917
SAMN19288378	PRJNA731525	93.4237
SAMN19288377	PRJNA731525	50.5139
SAMN19288376	PRJNA731525	48.2471
SAMN19288367	PRJNA731525	83.3448
SAMN19288366	PRJNA731525	92.0079
SAMN18929617	PRJNA726519	90.87
SAMN18929618	PRJNA726519	90.7429
SAMN18929619	PRJNA726519	90.0846
SAMN18929620	PRJNA726519	87.3443
SAMN18929621	PRJNA726519	86.4715
SAMN18929622	PRJNA726519	85.9854
SAMN18929628	PRJNA726519	88.7258
SAMN18929629	PRJNA726519	89.0972
SAMN18929623	PRJNA726519	88.6819
SAMN18929605	PRJNA726519	87.4806
SAMN18929624	PRJNA726519	87.573
SAMN18929625	PRJNA726519	87.622
SAMN18929626	PRJNA726519	91.2786
SAMN18929627	PRJNA726519	91.2971
SAMN18929630	PRJNA726519	91.4672
SAMN18929631	PRJNA726519	91.5766
SAMN18929632	PRJNA726519	90.1506
SAMN18929633	PRJNA726519	91.0637
SAMN18929634	PRJNA726519	89.4604
SAMN18929611	PRJNA726519	90.7362
SAMN18929612	PRJNA726519	90.9053
SAMN18929613	PRJNA726519	90.6347
SAMN18929614	PRJNA726519	90.6316
SAMN18929615	PRJNA726519	90.3478
SAMD00216748	PRJDB9607	86.6618
SAMD00216754	PRJDB9607	92.8036
SAMD00216753	PRJDB9607	93.8796
SAMD00216752	PRJDB9607	93.1168
SAMD00216751	PRJDB9607	60.0148
SAMD00216750	PRJDB9607	64.0073
SAMD00216749	PRJDB9607	46.7932
SAMD00216750	PRJDB9607	64.0073
SAMD00216750	PRJDB9607	64.0073
SAMD00216750	PRJDB9607	64.0073
SAMD00216749	PRJDB9607	46.7932
SAMD00216749	PRJDB9607	46.7932
SAMD00216749	PRJDB9607	46.7932
SAMD00216748	PRJDB9607	86.6618
